Unnamed: 0,title,ingredients,directions,link,source,NER
2163540,Honeyed Almonds,"[""2 cups almonds, with skins"", ""14 cup sugar"", ""2 tablespoons honey"", ""2 tablespoons unsalted butter"", ""34 teaspoon salt, divided"", ""2 tablespoons sugar""]","[""Preheat oven to 400 degrees Fahrenheit."", ""Place the almonds on a baking sheet."", ""Roast for 10 to 12 minutes."", ""Remove from the baking sheet and place in a large bowl."", ""In a small saucepan, combine 1/4 cup sugar with the honey , butter & 1/2 of the salt."", ""Bring to a boil over medium heat, stirring occasionally."", ""Once it comes to a boil, do not stir."", ""Boil for 3 minuites; it should darken slightly."", ""If past the golden brown stage remove from heat to prevent burning."", ""Pour the hot syrup over the nuts."", ""Sprinkle with remaining salt and 2 tablespoons of sugar."", ""Transfer the nuts to a greased baking sheet and seperate with a fork."", ""Cool completely."", ""Store in a airtight container at room temperature for up to 1 week.""]",www.food.com/recipe/honeyed-almonds-466937,Recipes1M,"[""almonds"", ""sugar"", ""honey"", ""unsalted butter"", ""salt"", ""sugar""]"
2163772,Schmoo Food Polenta Fries,"[""1 12 cups polenta or 1 12 cups grits"", ""1 teaspoon salt (to taste)"", ""1 tablespoon olive oil, plus more"", ""olive oil, for pan"", ""1 tablespoon nutritional yeast flakes"", ""barbecue sauce or ketchup, for serving""]","[""Brush one 8.5 x 3.5 loaf pan with olive oil."", ""Cut a piece of baking paper large enough to cover the bottom of the loaf pan with two edges folding up and over the sides of the pan."", ""This will help you unmold the polenta."", ""Spray or brush the parchment with olive oil."", ""Set aside."", ""In a medium saucepan, bring 4 cups of water to a boil."", ""Add the salt."", ""Gradually add the polenta, whisking constantly."", ""Return to a boil, lower the heat to the lowest setting and cook, stirring constantly with a wooden spoon, until the mixture is thick, about 8 minutes."", ""Add 1 T olive oil and the nutritional yeast and stir well to combine."", ""Pour the polenta mixture into the prepared loaf pan."", ""Smooth the top with a wooden spoon or spatula."", ""Refrigerate several hours or overnight."", ""In the morning, preheat the oven to grill with the oven rack set about 5-6 inches from the broiler."", ""Line a baking sheet with baking paper and brush the paper with olive oil."", ""Remove the polenta from the loaf pan and set on a cutting board."", ""Slice the polenta into 1/2 slices, then cut the slices in half to make bite-size pieces."", ""Arrange the slices on the baking sheet and brush them with olive oil."", ""Grill for about 10 minutes, until the tops are crispy."", ""Flip the slices over and grill for an additional 5 minutes, until crispy and beginning to brown."", ""Sprinkle with salt if desired."", ""Serve the fries with barbecue sauce or ketchup for dipping.""]",www.food.com/recipe/schmoo-food-polenta-fries-209183,Recipes1M,"[""polenta"", ""salt"", ""olive oil"", ""olive oil"", ""nutritional yeast"", ""barbecue sauce""]"
2165133,Blue Cheese Dressing,"[""34 cup sour cream"", ""14 cup buttermilk"", ""1 tablespoon vinegar"", ""1 teaspoon sugar"", ""12 teaspoon Worcestershire sauce"", ""18 teaspoon garlic powder"", ""14 cup blue cheese (crumbled)""]","[""in a bowl mix first 6 ingredients well."", ""add in blue cheese, mix lightly but well."", ""cover and chill.""]",www.food.com/recipe/blue-cheese-dressing-278028,Recipes1M,"[""sour cream"", ""buttermilk"", ""vinegar"", ""sugar"", ""Worcestershire sauce"", ""garlic"", ""blue cheese""]"
2167248,Collard Greens,"[""1 lb collard greens, tough stems discarded, leaves chopped"", ""1 tablespoon medium onion, chopped"", ""1 large garlic clove, minced"", ""1 teaspoon bacon fat"", ""1 tablespoon olive oil"", ""1 tablespoon dark sesame oil (Dynasty or comparable)"", ""1 pinch chili pepper flakes"", ""2 pinches salt"", ""2 pinches sugar""]","[""Use a large skillet with a tight fitting cover."", ""Melt bacon fat and heat olive oil on medium heat."", ""Saute onion until transparent, a couple of minutes."", ""Add garlic and and saute until fragrant, about 20 seconds."", ""Mix in the greens, sesame oil, chili pepper flakes, salt, and sugar."", ""Cover and cook until tender, 8-10 minutes."", ""Serve with barbecue sauce.""]",www.food.com/recipe/collard-greens-338368,Recipes1M,"[""collard greens"", ""onion"", ""garlic"", ""bacon fat"", ""olive oil"", ""sesame oil"", ""chili pepper"", ""salt"", ""sugar""]"
2167611,Southern Cornmeal-Crusted Catfish,"[""4 (4 to 6-ounce) U.S. farm-raised catfish fillets"", ""1/4 cup buttermilk or plain, nonfat yogurt"", ""1/2 teaspoon hot sauce"", ""1/2 cup cornmeal"", ""2 tablespoons butter"", ""1 tablespoon olive oil"", ""Salt and pepper""]","[""Stir together buttermilk or yogurt and hot sauce; brush on catfish and allow to marinate for 10 minutes."", ""Coat catfish lightly with cornmeal and sprinkle with salt and pepper, to taste."", ""Melt butter and olive oil in a nonstick skillet over medium high heat."", ""When skillet is hot, saute catfish about 3 minutes on each side, turning only once, until golden and crisp."", ""Serve immediately, garnished with lemon wedges and with tartar sauce as accompaniment.""]",www.foodnetwork.com/recipes/southern-cornmeal-crusted-catfish-recipe.html,Recipes1M,"[""buttermilk"", ""hot sauce"", ""cornmeal"", ""butter"", ""olive oil"", ""Salt""]"
2167929,Holiday Honey Caramels,"[""1 cup butter (no substitutions)"", ""2 cups honey"", ""2 cups whipping cream"", ""1 cup brown sugar"", ""1 teaspoon vanilla extract"", ""finely chopped nuts (optional) or toasted coconut (optional) or untoasted coconut (optional)""]","[""Finely chopped toasted nuts or toasted or untoasted coconut (optional)Line the bottom and sides of a 9-inch square pan with foil."", ""Lightly butter and set aside."", ""Melt butter in a medium, heavy saucepan."", ""Add honey, cream and brown sugar; mix well."", ""Cook over medium-high heat until mixture comes to a boil."", ""Reduce heat to medium and boil, stirring frequently, for 45 minutes or until a candy thermometer registers 255 degrees F to 260 degrees F. Remove from heat and stir in vanilla; let cool slightly and pour into prepared pan."", ""Let cool completely in the refrigerator, then lift foil to remove caramels from pan."", ""Cut into individual caramels with a very sharp knife."", ""Roll in chopped nuts or coconut, if you like, then wrap each individually in clear plastic gift wrap."", ""Store in the refrigerator to keep firm for up to 1 month."", ""Tip!"", ""Make a cup of hot coffee or tea decadent by dropping in one of these caramels.""]",www.food.com/recipe/holiday-honey-caramels-512566,Recipes1M,"[""butter"", ""honey"", ""whipping cream"", ""brown sugar"", ""vanilla"", ""nuts""]"
2168443,Roasted Asparagus with a Sesame Vinaigrette,"[""1/2 pound asparagus"", ""1/2 teaspoon toasted sesame oil"", ""1/2 teaspoon olive oil"", ""Pinch of salt"", ""1 scant tablespoon soy sauce"", ""2 teaspoons rice vinegar"", ""1/2 teaspoon toasted sesame oil"", ""3/4 teaspoon sugar""]","[""Trim the tough ends off the asparagus."", ""Lay the spears on a baking tray lined with aluminum foil or Silpat, and drizzle the sesame and olive oils over."", ""Salt lightly."", ""Roll the spears over to coat all sides."", ""Put the pan in a preheated 475 oven, and roast the asparagus for 12 minutes."", ""Meanwhile, prepare the vinaigrette, and when the asparagus is done, pour some of it over the spears."", ""If you have leftover asparagus, try making what, according to the food writer David Nussbaum, the natives in Massachusettsin the Connecticut River Valley, where asparagus is growncall a BLA: a bacon, lettuce, and asparagus sandwich with mayonnaise."", ""Its delicious.""]",www.epicurious.com/recipes/food/views/roasted-asparagus-with-a-sesame-vinaigrette-378411,Recipes1M,"[""asparagus"", ""sesame oil"", ""olive oil"", ""salt"", ""soy sauce"", ""rice vinegar"", ""sesame oil"", ""sugar""]"
2168946,Caramels,"[""2 tablespoons butter, to grease foil"", ""1 cup butter"", ""1 cup sugar"", ""1 12 cups brown sugar, packed"", ""1 cup dark corn syrup"", ""2 cups heavy cream"", ""2 teaspoons vanilla extract"", ""2 lbs pecans, crushed (optional)""]","[""Line a 9 x 13 pan with buttered foil."", ""In a heavy saucepan, combine 1 cup butter, sugars, corn syrup and 1 cup of heavy cream."", ""Stir over medium heat until the sugars are dissolved."", ""Bring mixture to a boil, then slowly stir in remaining cup of heavy cream."", ""Using a Candy Thermometer, bring mixture to 240 degrees, without stirring."", ""Remove from heat, stir in pecans and vanilla."", ""Pour mixture into prepared pan."", ""Allow to cool, remove from pan and cut into 1\"" squares."", ""Wrap in parchment paper, plastic wrap or just store in a Ziploc bag.""]",www.food.com/recipe/caramels-404586,Recipes1M,"[""butter"", ""butter"", ""sugar"", ""brown sugar"", ""corn syrup"", ""heavy cream"", ""vanilla"", ""pecans""]"
2170795,Basic Vinaigrette,"[""1 tablespoon Dijon mustard"", ""3 tablespoons mayonnaise"", ""2 tablespoons red wine vinegar"", ""12 teaspoon salt"", ""1 teaspoon honey"", ""13 cup vegetable oil""]","[""Whisk all ingredients together."", ""For variation, add 1 Tbsp Sambal sauce from Sambal Chicken Skewers.""]",www.food.com/recipe/basic-vinaigrette-515478,Recipes1M,"[""mustard"", ""mayonnaise"", ""red wine vinegar"", ""salt"", ""honey"", ""vegetable oil""]"
2173018,Creamy Garlic Scape Dip,"[""10 whole Garlic Scapes"", ""1/4 cups Almonds"", ""2 Tablespoons Sunflower Seeds"", ""2 Tablespoons Olive Oil"", ""1/4 cups Freshly Shredded Parmesan Cheese"", ""1 pinch Salt And Pepper"", ""1/2 cups Greek Yogurt"", ""3 Tablespoons Sour Cream"", ""3 Tablespoons Mayonnaise""]","[""Wash the garlic scapes and cut off the ends so you are left with just the tender fragrant spiraly part."", ""Chop them into small pieces."", ""Add everything to the food processor except Greek yogurt, sour cream, and mayonnaise."", ""Pulse until you have a pesto-like consistency."", ""Put the pesto into a small bowl and add the Greek yogurt."", ""Take half of the pesto yogurt mixture and put it back in the food processor."", ""Puree until almost smooth."", ""Add back into the small bowl."", ""Finally, mix in the sour cream and mayonnaise."", ""(This is totally up to youyou can add as much or as little sour cream/mayonnaise as you want to get your dip to just the right level of creaminess!"", ""I added more depending on what I was using it for and how creamy/garlicky I wanted it to be.)"", ""This dip keeps well in the fridge for about 3 days.""]",tastykitchen.com/recipes/appetizers-and-snacks/creamy-garlic-scape-dip/,Recipes1M,"[""Garlic"", ""Almonds"", ""Sunflower Seeds"", ""Olive Oil"", ""Parmesan Cheese"", ""Salt"", ""Greek Yogurt"", ""Sour Cream"", ""Mayonnaise""]"
2173132,Collard and Mustard Greens,"[""Salt and freshly ground black pepper, plus 2 teaspoons salt and 2 teaspoons pepper"", ""1 large bunch collard greens, soaked in cold water, rinsed, and drained"", ""1 large bunch mustard greens, soaked in cold water, rinsed, and drained"", ""1/2 cup olive oil"", ""4 tablespoons chopped garlic"", ""1/4 cup vinegar"", ""3 tablespoons sugar""]","[""Fill a 4-quart pot halfway with water and season, to taste, with salt and pepper."", ""Bring water to a boil."", ""Meanwhile, chop all greens into medium pieces."", ""Place greens into boiling water, remove pot from heat, and let sit 2 to 3 minutes."", ""Drain and let cool."", ""Heat oil in a large saute pan and cook garlic gently until it begins to turn light brown, being careful not to burn."", ""Add blanched greens, vinegar, sugar 2 teaspoons salt and 2 teaspoons pepper.""]",www.foodnetwork.com/recipes/robert-irvine/collard-and-mustard-greens-recipe.html,Recipes1M,"[""Salt"", ""collard greens"", ""mustard greens"", ""olive oil"", ""garlic"", ""vinegar"", ""sugar""]"
2173496,Spicy Squid,"[""30 g coconut milk powder"", ""1 teaspoon curry powder"", ""200 g squid, sliced into rings"", ""1 teaspoon sugar"", ""1 teaspoon oyster sauce"", ""2 garlic cloves, finely chopped"", ""2 teaspoons oil"", ""salt""]","[""Fry garlic in oil till transluscent."", ""Add remaining ingredients except salt and stir fry till cooked."", ""Add salt."", ""Remove and garnish with fried shallots, sliced red chillies, cucumber and a piece of lime.""]",www.food.com/recipe/spicy-squid-417525,Recipes1M,"[""coconut milk"", ""curry powder"", ""sugar"", ""oyster sauce"", ""garlic"", ""oil"", ""salt""]"
2173937,"Lettuce, Radicchio and Goat Cheese Salad","[""1 tablespoon Dijon mustard"", ""2 tablespoons red wine vinegar"", ""1 tablespoon finely chopped garlic"", ""5 tablespoons olive oil"", ""Salt and freshly ground pepper to taste"", ""3 cups lettuce, washed and dried"", ""2 cups radicchio, washed and dried"", ""1/4 pound goat cheese, crumbled""]","[""To make the dressing, place mustard in bowl and add vinegar and garlic."", ""Start beating with wire whisk and add oil slowly, then salt and pepper to taste."", ""Blend well."", ""Add the lettuce, radicchio and cheese, toss well and serve.""]",cooking.nytimes.com/recipes/4275,Recipes1M,"[""mustard"", ""red wine vinegar"", ""garlic"", ""olive oil"", ""Salt"", ""radicchio"", ""goat cheese""]"
2175993,Honeyed Popcorn Balls Recipe,"[""3 quarts. popped corn (12 c.)"", ""1/2 c. sugar"", ""1/2 c. honey"", ""1 teaspoon salt"", ""2 tbsp. butter"", ""1 teaspoon vanilla""]","[""Pop corn and set aside in a large bowl."", ""Combine sugar, honey and salt in a small saucepan."", ""Heat and stir to dissolve sugar."", ""Boil to hard ball stage (when a drop forms a hard ball in cold water)."", ""Add in butter and vanilla."", ""Pour syrup over popped corn and stir."", ""Butter your hands and shape into balls."", ""Wrap balls with waxed paper.""]",cookeatshare.com/recipes/honeyed-popcorn-balls-15435,Recipes1M,"[""corn"", ""sugar"", ""honey"", ""salt"", ""butter"", ""vanilla""]"
2177017,Brown Derby's Cottage Cheese And Avocado Dip Recipe,"[""1 x ripe avocado"", ""8 ounce cottage cheese"", ""2 ounce soft butter"", ""1/4 tsp celery salt"", ""1 Tbsp. minced chives"", ""1 dsh salt""]","[""Remove skin and seed from ripe avocado."", ""Put the pulp and cheese through a fine sieve."", ""Place in mixing bowl."", ""Add in remaining ingredients."", ""Beat slowly till smooth."", ""Serve in bowl surrounded by tortilla chips.""]",cookeatshare.com/recipes/brown-derby-s-cottage-cheese-and-avocado-dip-93637,Recipes1M,"[""avocado"", ""cottage cheese"", ""butter"", ""celery salt"", ""chives"", ""salt""]"
2180388,Parmesan Fettuccine,"[""6 ounces fettuccine pasta"", ""6 ounces whipping cream"", ""4 ounces sour cream"", ""4 tablespoons butter, melted"", ""1 egg yolk"", ""1 cup parmesan cheese"", ""salt and pepper""]","[""Cook pasta according to box directions."", ""In one bowl mix together whipping cream and sour cream."", ""In another bowl blend butter and egg yolk."", ""Combine both bowls and whip (blender on high) until thickened."", ""Stir in 1/2 cup of parmesan and salt and pepper to taste."", ""Toss with cooked fettucine."", ""Microwave for two minutes."", ""Add remaining 1/2 cup of parmesan and toss again.""]",www.food.com/recipe/parmesan-fettuccine-287745,Recipes1M,"[""pasta"", ""whipping cream"", ""sour cream"", ""butter"", ""egg yolk"", ""parmesan cheese"", ""salt""]"
2180694,No Fail Pie Crust,"[""2 cup all-purpose flour"", ""1 tsp salt"", ""1/4 cup butter"", ""1/4 cup shortening"", ""2 tbsp butter"", ""2 tbsp shortening""]","[""Preheat oven to 400"", ""In bowl, mix together flour and salt"", ""Add shortening and butter"", ""Cut shortening, butter into flour mixture until small, flakey, like little pebbles"", ""Add 4 tablespoons of cold water"", ""Mix well"", ""Add one tablespoon of water"", ""Mix well"", ""Repeat steps 6 and 7 until the dough forms into a ball"", ""Separate dough into 2"", ""Turn each ball into a ball"", ""Wrap each ball in saran wrap"", ""Chill balls in fridge for 30 minutes"", ""Remove saran wrap from the balls"", ""Lightly flour cutting board and hands"", ""Roll out one ball, flipping sides occasionally until 1/8th inch thick"", ""Carefully fold in half"", ""Carefully fold in half again"", ""Grease pie tin"", ""Transfer crust into one corner of pie tin"", ""Carefully UN-fold"", ""Adjust crust and mold into pie tin"", ""Prick with a fork all over"", ""Bake at 400 10-20 minutes until golden brown"", ""Chill 20 minutes"", ""Repeat steps 14, 15"", ""Repeat steps 16 to 23 IF MAKING two one crust pies"", ""IF SECOND CRUST IS A TOP CRUST repeat steps 16, 17"", ""IF SECOND CRUST IS A TOP CRUST repeat steps 19, 20"", ""IF SECOND CRUST IS A TOP CRUST mold over pie filling"", ""IF SECOND CRUST IS A TOP CRUST seal the crusts together and remove extra dough"", ""Make an \""X\"" in middle of the pie"", ""Bake according to pie directions"", ""Serve""]",cookpad.com/us/recipes/365233-no-fail-pie-crust,Recipes1M,"[""flour"", ""salt"", ""butter"", ""shortening"", ""butter"", ""shortening""]"
2181057,Maple Popcorn,"[""2 tablespoons oil"", ""1 teaspoon butter"", ""18 cup chopped walnuts"", ""1 teaspoon sea salt"", ""14 cup maple syrup"", ""34 cup popcorn""]","[""In a pan with a lid melt oil and butter together."", ""Add walnuts."", ""Add sea salt."", ""Add popcorn."", ""After a minute add syrup; keep moving pot to keep from burning syrup.""]",www.food.com/recipe/maple-popcorn-487299,Recipes1M,"[""oil"", ""butter"", ""walnuts"", ""salt"", ""maple syrup"", ""popcorn""]"
2181936,Alcachofas De Tudela En Salsa (Tudela Artichokes With Sauce) Recipe,"[""12 x Artichokes"", ""1 x Onion"", ""6 x Garlic cloves"", ""50 gm Bacon or possibly cured ham"", ""2 Tbsp. Flour"", ""1/2 c. Extra virgin olive oil""]","[""Clean the artichokes: remove the external leaves and cut off the stem."", ""Cut off the top leaves with a sharp knife, too."", ""Put the clean artichokes in a bowl with cool water, to avoid which they become black."", ""In another bowl, boil water and add in the liquid removed artichokes one by one, to avoid which the water stop boiling."", ""In the meantime, fry the minced onion in a pan with oil, the minced garlic cloves and the sliced bacon or possibly ham."", ""When they become golden brown, remove the pan from fire and add in the flour."", ""Drain the bowled artichokes and add in to the onion sauce."", ""Serve warm."", ""I hope you understand my little English and you enjoy this receipe."", ""It comes from the Saint Claire's Convent in Tudela (Navarra), in northern Spain.""]",cookeatshare.com/recipes/alcachofas-de-tudela-en-salsa-tudela-artichokes-with-sauce-63061,Recipes1M,"[""Artichokes"", ""Onion"", ""Garlic"", ""Bacon"", ""Flour"", ""Extra virgin olive oil""]"
2182957,Spinach Au Roquefort,"[""2 (10 ounce) packages frozen chopped spinach, thawed"", ""14 cup butter"", ""1 garlic clove, minced"", ""14 cup flour"", ""12 pint heavy cream"", ""14 cup firmly-packed Roquefort cheese"", ""salt & pepper""]","[""Squeeze spinach dry."", ""In saucepan melt butter; saute garlic but DO NOT BURN."", ""Stir in flour and cook for a minute or two."", ""Gradually stir in cream."", ""Add Roquefort and stir over low heat until sauce thickens and bubbles."", ""Stir in spinach and salt and pepper to taste."", ""Simmer till bubbly and heated through.""]",www.food.com/recipe/spinach-au-roquefort-47620,Recipes1M,"[""butter"", ""garlic"", ""flour"", ""heavy cream"", ""cheese"", ""salt""]"
2184642,Sesame Soy Vinaigrette,"[""1 tablespoon sesame oil"", ""1 tablespoon vegetable oil"", ""1 tablespoon light soy sauce"", ""1 tablespoon rice vinegar"", ""1 pinch sugar"", ""salt and pepper""]","[""whisk all ingredients in a small bowl."", ""Season with salt and pepper to taste.""]",www.food.com/recipe/sesame-soy-vinaigrette-498337,Recipes1M,"[""sesame oil"", ""vegetable oil"", ""soy sauce"", ""rice vinegar"", ""sugar"", ""salt""]"
2185768,Slow Smoked Pulled Pork,"[""4 to 6 pound Pork shoulder (bone in)"", ""1/2 cup Brown sugar"", ""1 tbsp Seasoned salt"", ""1 tbsp Garlic powder"", ""1 tbsp Onion powder"", ""1 tbsp Black pepper"", ""1 tbsp Powdered ginger""]","[""Mix rub ingredients and set aside."", ""With a good sharp fillet knife debone the pork shoulder."", ""Coat all sides with the rub."", ""Replace the bone and tie roast with butchers string (100% cotton)."", ""Coat all of the outside with BBQ rub."", ""Wrap the roast with plastic wrap and refrigerate overnight."", ""Set up your grill for Indirect Heat with a drip pan in the middle."", ""First layout unlit charcoal."", ""Then add hot charcoal to the top."", ""Add water to the drip pan."", ""Placed roast on center of grill over the drip pan and add a few handfuls of wet hickory wood chips."", ""Close the lid and smoke @ 275F to 300F until you have an internal temperature of 195F or higher."", ""This should take 4 to 5 hours, or maybe longer."", ""When done remove from the grill cover with aluminum foil and rest for 20 minutes."", ""When cool shred the pork and serve on toasted buns with your favorite BBQ sauce."", ""Serving suggestion: in some areas of the United States it is traditional to put coleslaw on a pulled pork sandwich.""]",cookpad.com/us/recipes/349464-slow-smoked-pulled-pork,Recipes1M,"[""Brown sugar"", ""salt"", ""Garlic"", ""Onion"", ""Black pepper"", ""ginger""]"
2185977,Blue-Asagio Cheese Toasts,"[""1 cup real mayonnaise"", ""2 garlic cloves"", ""14 teaspoon cayenne pepper"", ""12 cup finley crumbled blue cheese or 12 cup grated asiago cheese"", ""1 12 cups freshly grated parmigiano-reggiano cheese"", ""24 slices baguette, 1/4 inch thick slices (or use Panera Bread asagio loaf!!) or 24 slices sourdough bread (or use Panera Bread asagio loaf!!)""]","[""Preheat oven to 400 degrees."", ""Combine first six ingredients"", ""When ready to serve, cover each slice of bread with a generous tablespoon of cheese spread."", ""Arrange in a jelly roll pan and bake untill cheese starts to bubble and the toast edges are golden."", ""Transfer toasts to a large platter and serve warm.""]",www.food.com/recipe/blue-asagio-cheese-toasts-358913,Recipes1M,"[""mayonnaise"", ""garlic"", ""cayenne pepper"", ""blue cheese"", ""cheese"", ""baguette""]"
2188166,Chocolate Charms,"[""2 cups all-purpose flour"", ""1/4 cup unsweetened cocoa powder, plus more for dusting"", ""1/4 teaspoon salt"", ""1 cup (2 sticks) unsalted butter, room temperature"", ""3/4 cup sugar"", ""1 teaspoon pure vanilla extract (optional)""]","[""Sift together flour, cocoa, and salt into a bowl."", ""Place butter in the bowl of an electric mixer fitted with the paddle attachment."", ""Beat on medium speed until fluffy, about 5 minutes."", ""Add sugar, and beat about 2 minutes more, until very light in color and fluffy, occasionally scraping down the sides of the bowl with a spatula."", ""Add vanilla, if using."", ""Add flour mixture, and combine on low speed, scraping with spatula if necessary, until flour is just incorporated and dough sticks together when squeezed with fingers."", ""Form dough into a flattened disk; wrap in plastic."", ""Chill until firm, at least 1 hour."", ""Preheat oven to 325F."", ""Line two baking sheets with parchment paper."", ""Using a spoon, form dough into 1-inch balls; place on prepared baking sheet."", ""Bake until firm, 20 to 25 minutes, rotating halfway through."", ""Cool completely on wire rack."", ""Dust with cocoa powder just before serving."", ""Cookies can be stored in an airtight container at room temperature up to 1 week.""]",www.epicurious.com/recipes/food/views/chocolate-charms-389394,Recipes1M,"[""flour"", ""cocoa"", ""salt"", ""unsalted butter"", ""sugar"", ""vanilla""]"
2188875,Chocolate Chunk Cookie for One,"[""1 tablespoon unsalted butter"", ""1 tablespoon packed light brown sugar"", ""1 teaspoon granulated sugar"", ""1/8 teaspoon pure vanilla extract"", ""Maldon salt"", ""2 tablespoons all-purpose flour"", ""1 1/2 tablespoons dark chocolate chunks or chips""]","[""Preheat a toaster oven to 350."", ""In a small microwave-safe bowl, heat the butter until just softened, about 10 seconds."", ""Using a fork, blend in both sugars, the vanilla and a pinch of salt."", ""Blend in the flour, then stir in the chocolate chunks."", ""Scoop the batter onto a parchment paperlined toaster tray and sprinkle with salt."", ""Bake for 13 to 15 minutes, until lightly browned."", ""Let cool slightly before serving.""]",www.foodandwine.com/recipes/chocolate-chunk-cookie-one,Recipes1M,"[""unsalted butter"", ""brown sugar"", ""sugar"", ""vanilla"", ""salt"", ""flour"", ""chocolate""]"
2189506,Chocolate Honey Dates and Figs With Stilton,"[""2 -3 dark chocolate squares with 85 percent cocoa (Myan infused with cayenne is nice)"", ""5 -6 dates and figs"", ""1 tablespoon balsamic vinegar (one infused with dates is especially nice.)"", ""2 tablespoons honey"", ""Stilton cheese (try to find a mango or ginger stilton.)"", ""pecan bread (toasted and sliced thin)""]","[""Heat Balsamic vinegar in a shallow pan over a low heat."", ""Add honey and cook until it bubbles."", ""Add the chocolate squares and heat until melted."", ""Add the dates and figs."", ""Stir to coat."", ""Place the fruit on a few slices of toasted bread."", ""Drizzle with remaining sauce and top with crumbled cheese.""]",www.food.com/recipe/chocolate-honey-dates-and-figs-with-stilton-380278,Recipes1M,"[""chocolate"", ""dates"", ""balsamic vinegar"", ""honey"", ""cheese"", ""bread""]"
2190513,Raw Dark Chocolate Coconut Truffles,"[""3/4 cups Cocoa Or Cacao Powder"", ""6 Tablespoons Honey Or Agave"", ""2 Tablespoons Coconut Oil"", ""2 teaspoons Vanilla Extract"", ""1/2 teaspoons Pink Salt"", ""2 Tablespoons Agave Inulin, Cocoa Or Cacao Powder"", ""Unsweetened Coconut Shreds For Coating""]","[""In a small bowl mix, together the cocoa powder with the honey and coconut oil."", ""Add the vanilla extract and salt and mix until well combined."", ""The mixture will be a very thick paste."", ""Add the agave inulin and mix until combined and can form the mixture into a big ball."", ""Chill the mixture in the refrigerator for 10 minutes."", ""The mixture will still be a little soft."", ""Put some coconut shreds in a shallow bowl."", ""Remove the dough from the fridge, roll it into small balls and coat with coconut shreds."", ""Place balls on a tray."", ""Refrigerate any leftovers.""]",tastykitchen.com/recipes/special-dietary-needs/raw-dark-chocolate-coconut-truffles/,Recipes1M,"[""Cocoa"", ""Honey"", ""Coconut Oil"", ""Vanilla"", ""Salt"", ""Cocoa""]"
2191208,Mixed Greens with Grapes and Feta,"[""1/4 cup olive oil, extra-virgin"", ""2 tablespoons red wine vinegar"", ""1/4 teaspoon salt or to taste"", ""1 x black pepper freshly ground to taste"", ""5 ounces mixed salad greens mesclun, about 8 cups"", ""1 each radicchio thinly sliced"", ""1 pound grapes, seedless halved, about 2 cups, preferably red and green"", ""3/4 cup feta cheese crumbled""]","[""To prepare dressing:"", ""Whisk (or shake) oil, vinegar, salt and pepper in a small bowl (or jar) until blended."", ""To prepare salad:"", ""Just before serving, toss greens and radicchio in a large bowl."", ""Drizzle the dressing on top and toss to coat."", ""Divide the salad among 8 plates."", ""Scatter grapes and cheese over each salad; serve immediately.""]",recipeland.com/recipe/v/mixed-greens-grapes-feta-49721,Recipes1M,"[""olive oil"", ""red wine vinegar"", ""salt"", ""black pepper"", ""radicchio"", ""grapes"", ""feta cheese""]"
2191746,Balsamic Dijon Lemon Vinaigrette,"[""12 cup olive oil"", ""6 tablespoons balsamic vinegar"", ""2 tablespoons Dijon mustard"", ""1 lemon, juice of"", ""14 teaspoon black pepper"", ""14 teaspoon salt"", ""1 tablespoon honey""]","[""combine all in a blender."", ""serve.""]",www.food.com/recipe/balsamic-dijon-lemon-vinaigrette-346412,Recipes1M,"[""olive oil"", ""balsamic vinegar"", ""mustard"", ""lemon"", ""black pepper"", ""salt"", ""honey""]"
2191760,Salad With Japanese Style Dressing Recipe,"[""1/4 c. soy sauce"", ""1/4 c. rice vinegar"", ""1/4 c. sesame oil (or possibly vegetable oil)"", ""1/2 teaspoon garlic pwdr"", ""1/2 teaspoon ginger"", ""1/2 teaspoon sugar""]","[""Chop the green onions."", ""Slice radish."", ""Cook sugar peas."", ""Cut cherry tomatoes in half."", ""Cut lettuce in small pcs."", ""Blend all dressing ingredients."", ""Mix all greens and tomatoes with dressing."", ""Then sprinkle sesame seeds.""]",cookeatshare.com/recipes/salad-with-japanese-style-dressing-15607,Recipes1M,"[""soy sauce"", ""rice vinegar"", ""sesame oil"", ""garlic"", ""ginger"", ""sugar""]"
2194015,Balsamic Vinaigrette,"[""4 tablespoons balsamic vinegar"", ""1 12 tablespoons vinegar"", ""1 pinch salt and pepper"", ""3 tablespoons parmesan cheese"", ""1 tablespoon apple cider vinegar"", ""1 teaspoon minced garlic""]","[""First, mix in all the ingredients except the cheese."", ""Then, just add the cheese.""]",www.food.com/recipe/balsamic-vinaigrette-367336,Recipes1M,"[""balsamic vinegar"", ""vinegar"", ""salt"", ""parmesan cheese"", ""apple cider vinegar"", ""garlic""]"
